Id,Id_Hote,Nom_Hote,Quartier,Latitude,Longitude,Type,Prix,Min_nuits,Dernier_avis,Avis_par_mois,Disponibilite
5571919,12574459,Adam And The Paris By Heart Team,Panthéon,48.841684069937145,2.350779974199145,Entire_home/apt,210,4,,,159
592508,2924922,Alice,Panthéon,48.84187130491778,2.3421738149699167,Entire_home/apt,140,3,2013-07-21,0.07,356
5669784,29394451,Fabienne,Panthéon,48.85368170532482,2.3448732710908686,Entire_home/apt,95,5,2015-08-19,3.51,296
6643368,21536481,Aumid,Panthéon,48.84191630449727,2.349891729974864,Entire_home/apt,105,5,2015-07-06,0.5,65
778662,4105789,Christophe Léopold,Panthéon,48.83961343826533,2.3489503419596445,Entire_home/apt,98,2,2015-08-28,1.77,119
8070146,2575917,Paris For Rent,Panthéon,48.842788156751496,2.3484544166706427,Entire_home/apt,261,5,,,335
5566198,24503828,Laurence,Panthéon,48.84486770372136,2.343241666853048,Entire_home/apt,69,3,2015-06-25,1.48,63
3926648,12974975,Antoine,Panthéon,48.85112967092063,2.349096117152093,Entire_home/apt,150,3,2015-06-21,0.76,288
6152927,31915504,William,Panthéon,48.84368382988109,2.3494747661888105,Entire_home/apt,100,1,2015-08-18,2.78,160
6283188,5116092,Alexis & Camille,Panthéon,48.84530918135666,2.3492356815373734,Entire_home/apt,120,3,,,0
1844174,9635180,Hang,Panthéon,48.8434069391477,2.3535018659888456,Entire_home/apt,69,2,2015-08-15,3.88,308
1496016,3095235,Adrian,Panthéon,48.84297152090282,2.35129576142792,Entire_home/apt,90,7,2015-08-07,1.2,26
629862,107797,Ac,Panthéon,48.83826919991321,2.347420000804856,Entire_home/apt,90,1,2015-08-15,0.83,331
3513397,14014289,,Panthéon,48.84919161285693,2.35334173893107,Entire_home/apt,90,1,2015-08-04,2.13,23
6652398,31195778,Leticia,Panthéon,48.846729668529605,2.3514922752258847,Entire_home/apt,69,3,2015-08-27,1.0,1
4016623,338116,Barna Check-In,Panthéon,48.84008487330043,2.3546108989022745,Entire_home/apt,263,5,,,313
4243711,22022100,Nicolas,Panthéon,48.83899959831082,2.34653656092142,Entire_home/apt,150,1,,,311
1096492,6025001,Nathalie,Panthéon,48.841830672387935,2.35373157104575,Entire_home/apt,110,1,2013-07-08,0.08,337
5829848,9458475,Jean,Panthéon,48.83831932108576,2.3549999177418286,Entire_home/apt,39,2,2015-08-19,2.17,0
5476118,2288803,Fabien,Panthéon,48.843871629383926,2.3496226202619925,Entire_home/apt,215,5,,,316
2603650,7140390,Michel,Panthéon,48.8418704546469,2.344591467718705,Entire_home/apt,99,1,2015-08-20,1.34,311
7686537,17327211,Elias,Panthéon,48.84359364685296,2.353562308898371,Entire_home/apt,60,1,,,12
1226154,6644834,Anaëlle,Panthéon,48.83805805710678,2.351242937052789,Private_room,60,1,2014-04-17,0.33,0
3257494,4056156,Jérémy,Panthéon,48.845908668613866,2.3540217506258365,Entire_home/apt,94,3,2015-06-23,0.77,283
335306,1707370,Antonin,Panthéon,48.837923355165366,2.3531333360656266,Entire_home/apt,50,10,2015-02-16,0.23,323
231504,1199433,Jon,Panthéon,48.844727561398585,2.3468218526832008,Entire_home/apt,136,4,2015-05-03,0.29,0
2073422,4163620,,Panthéon,48.84767934471253,2.3486506645574097,Entire_home/apt,150,14,2015-05-26,0.18,354
7448460,29449951,Giulia,Panthéon,48.85248507140855,2.34432719948254,Entire_home/apt,65,1,2015-08-03,0.94,322
5305225,27476609,,Panthéon,48.8489437336705,2.3441072897735054,Entire_home/apt,65,3,2015-07-14,1.86,44
2885695,6226910,Hang,Panthéon,48.842919999830855,2.3544205613524136,Entire_home/apt,65,2,2015-08-13,1.88,340
3114754,4777697,,Panthéon,48.85129500131843,2.3504254534248914,Entire_home/apt,100,3,2014-08-26,0.46,52
1507366,2094288,Clementine,Panthéon,48.8419032439657,2.3537493479596896,Entire_home/apt,75,3,2015-08-16,0.5,223
3237114,16178295,Alain,Panthéon,48.8404328565865,2.337305694163792,Entire_home/apt,100,5,2015-07-26,0.4,253
6233130,25402593,Anne-Claire,Panthéon,48.8418632600191,2.344008556465887,Entire_home/apt,100,2,2015-05-19,0.28,307
4168271,2288803,Fabien,Panthéon,48.84125061218696,2.3502245783710025,Entire_home/apt,168,5,2015-06-28,0.44,356
1096753,3080441,Meadow,Panthéon,48.84139720396583,2.3619549653657463,Entire_home/apt,39,1,2014-09-06,0.6,245
3459933,17437267,Samantha,Panthéon,48.85234915932593,2.3440909396126908,Entire_home/apt,130,3,2015-07-16,0.35,333
3055124,15553422,Nico,Panthéon,48.85215138125815,2.345548573405663,Entire_home/apt,130,3,2015-08-31,2.23,327
431805,1491179,Caroline,Panthéon,48.83973579146519,2.350846164366285,Entire_home/apt,120,1,2015-08-17,0.5,96
812834,4272310,Clotilde,Panthéon,48.83786645108327,2.3498883661064505,Entire_home/apt,150,3,2015-07-31,1.42,244
6837894,35832745,Pascal,Panthéon,48.83926607124445,2.3451400822649613,Entire_home/apt,70,1,,,293
8162964,43082418,Daphnée,Panthéon,48.84663102119792,2.3407861686954456,Entire_home/apt,150,2,,,350
6771847,32583072,Estelle,Panthéon,48.84538218807749,2.3509508080309294,Entire_home/apt,200,2,2015-08-03,1.43,313
1263001,3836940,Amaury,Panthéon,48.84954219108601,2.3501473322297155,Private_room,100,1,2015-08-28,3.89,328
1653094,8766440,,Panthéon,48.84894150271611,2.34619426652696,Entire_home/apt,280,3,2015-08-19,0.85,101
2400184,237746,Marthe,Passy,48.87486381129614,2.289940589370252,Private_room,90,3,2015-06-13,0.93,362
2915716,14890254,'Melle Antoinette',Passy,48.87010289328745,2.295483507883492,Entire_home/apt,90,6,,,365
8059310,42567937,Donia,Passy,48.87181106639419,2.289434520606496,Entire_home/apt,85,1,,,364
4439941,23045476,Alexander,Passy,48.861817864610174,2.2853215999217307,Entire_home/apt,85,1,2015-08-29,2.45,41
1391032,7521271,Florence,Passy,48.84938720703127,2.2728499599689767,Private_room,95,6,,,365
4601897,4411895,G-Home,Passy,48.86068958625021,2.2705258063421048,Entire_home/apt,130,4,2015-08-21,2.48,25
4152939,21548139,Katia,Passy,48.86549972599128,2.272997885801504,Entire_home/apt,65,2,2015-01-18,0.82,256
2371465,12114806,Kamelea,Passy,48.83843127535896,2.2618719927436053,Private_room,48,1,2015-06-28,0.44,308
3000405,15294446,Romain,Passy,48.85357922758534,2.264590552073652,Entire_home/apt,400,2,,,39
5553055,24925116,François,Passy,48.84308825533533,2.2675238144229133,Private_room,55,1,2015-03-15,0.17,365
4579915,12695960,Pierre,Passy,48.856613210189415,2.2771424852675306,Entire_home/apt,99,3,2015-01-03,0.12,97
1084941,3787743,Norman,Passy,48.84584759424967,2.261830783705435,Entire_home/apt,59,3,2015-06-07,1.36,362
1592744,8259050,Lorenzo,Passy,48.859739765450975,2.2771749884547137,Entire_home/apt,90,2,2015-06-30,0.59,362
45993,205193,Douglas,Passy,48.87113267441325,2.2895387364512487,Entire_home/apt,149,1,,,365
6877996,1602750,Samuel,Passy,48.85674794302408,2.2778220865917387,Entire_home/apt,98,2,2015-07-09,1.34,363
3687046,8127324,Loic,Passy,48.85895273013481,2.2770949110670182,Entire_home/apt,70,3,2015-08-18,0.62,2
5805682,30120787,Alice,Passy,48.858097368906925,2.285784603124008,Entire_home/apt,130,2,,,173
8020441,3430338,Nastasia,Passy,48.86957823014399,2.2784989358304943,Entire_home/apt,150,1,,,365
1498280,8006332,Sian,Passy,48.83945929996753,2.2591818800216297,Entire_home/apt,112,3,2015-05-17,0.43,353
4216888,21885164,Marie Charlotte,Passy,48.83647220737626,2.260484545655724,Entire_home/apt,85,1,,,365
4307373,22359344,Guylaine,Passy,48.84415635825633,2.27071575883062,Entire_home/apt,80,1,,,302
2684561,5311748,Julien,Passy,48.84478653628171,2.2701376467725303,Entire_home/apt,76,7,,,306
7633178,40043347,Fabien,Passy,48.83828285819197,2.2607858243474706,Entire_home/apt,55,1,,,364
6427619,3486514,Shannon,Passy,48.83781151937654,2.259826286967916,Entire_home/apt,55,18,,,83
4265117,21027470,Frederic,Passy,48.86749164864953,2.286272413554018,Entire_home/apt,250,2,,,365
4115792,21353877,Pierre,Passy,48.86477998989702,2.2807014062789333,Entire_home/apt,160,6,2015-08-28,1.43,243
6623303,34664512,Eva,Passy,48.84978056733779,2.2684661305359333,Entire_home/apt,60,3,2015-07-18,0.75,72
5244681,27143961,Sylvain,Passy,48.8366224019877,2.258924948458505,Entire_home/apt,110,2,,,363
6689291,16826926,Clélia,Passy,48.86947128613302,2.298089356433267,Entire_home/apt,450,3,,,365
4876007,4528361,Nicolas,Passy,48.8481276190364,2.2708969526311984,Entire_home/apt,84,3,2015-08-07,2.87,272
7144586,37413479,Augustin,Passy,48.85440538707129,2.275687455942736,Entire_home/apt,80,1,,,332
2444722,8659883,Parisienne,Passy,48.86523541446567,2.2889013015497546,Private_room,70,1,2015-08-30,2.97,358
4578201,23732390,Noëmi,Passy,48.87183731361171,2.2923564173737088,Entire_home/apt,90,7,,,266
7731978,38823718,Iryna,Passy,48.86214252417261,2.269760708985624,Entire_home/apt,75,1,2015-08-24,2.0,332
5110175,12720409,Marie,Passy,48.84166038986892,2.2598321666553263,Entire_home/apt,130,2,2015-06-10,1.03,364
4021336,20848230,Milana,Passy,48.864038750028,2.2754790150349686,Entire_home/apt,219,2,2015-08-07,1.75,134
4254549,22078493,Yasmine,Passy,48.83927494048338,2.260901091878252,Entire_home/apt,95,1,2015-05-24,1.38,358
1306028,2756830,Janny,Passy,48.8699456883094,2.2965736864511785,Entire_home/apt,130,7,2013-10-07,0.04,365
7552531,39584295,Khadi,Passy,48.87022742692997,2.287979165891157,Entire_home/apt,120,1,,,246
5295776,27426825,James,Passy,48.861684971535816,2.2742285570517784,Private_room,62,2,2015-04-26,0.4,179
440466,2188481,Talia,Passy,48.86774753913142,2.287915929913858,Entire_home/apt,112,1,2015-08-21,0.69,342
3572181,10870224,Clément,Passy,48.87458028550377,2.290838810033524,Entire_home/apt,55,5,,,0
4770436,7612270,Paul,Passy,48.86518500707734,2.2769551491338613,Entire_home/apt,95,2,2015-07-05,2.12,100
6448453,10232359,Amélie,Passy,48.87477382390653,2.287946803963288,Entire_home/apt,60,2,,,91
620173,3072869,Philippe,Passy,48.85204720710996,2.271538217059492,Entire_home/apt,130,7,2015-08-07,0.24,326
2004147,5049207,Rabii,Passy,48.86442381092815,2.301382409801219,Entire_home/apt,150,2,2015-08-30,4.81,3
6722963,35203836,Samira,Passy,48.85481035060909,2.2772490001504258,Entire_home/apt,199,1,2015-06-30,0.45,364
6787890,140473,Charles,Passy,48.84571406208537,2.270817134362581,Entire_home/apt,140,2,2015-08-29,2.17,355
3510835,7054962,Vilma,Passy,48.84654864012551,2.2702077925216706,Private_room,28,3,,,223
227024,152242,Delphine,Passy,48.86222889335348,2.2756078231947443,Entire_home/apt,220,5,2015-06-28,0.28,337
1084477,5963092,Kenza,Passy,48.87130975384768,2.280712726958736,Private_room,115,2,,,359
2952992,13397052,Margot,Passy,48.866396168938046,2.2811375414920168,Entire_home/apt,120,1,,,244
6380082,7842357,Ghita,Passy,48.8684160381377,2.2779909892581265,Entire_home/apt,85,1,2015-07-25,2.86,100
6342617,33031985,Ophélie,Passy,48.8460723661513,2.260929499241528,Entire_home/apt,90,1,,,90
7711469,19132016,Katia,Passy,48.85560935719391,2.269900220939689,Entire_home/apt,85,1,,,352
5445257,5852151,Pauline,Passy,48.86037785325977,2.283148347512604,Entire_home/apt,100,2,2015-08-16,1.26,244
6981419,27880166,Dante,Passy,48.83734601187107,2.2596497274179788,Entire_home/apt,90,1,,,365
6439973,33624225,Guillemette,Passy,48.84586508970472,2.261155633673734,Private_room,85,1,,,365
4200850,890976,Kamran,Passy,48.86120372400697,2.271440049572228,Entire_home/apt,150,3,2015-08-30,0.87,356
1344533,3601980,Céline,Passy,48.851155405250175,2.2655913115348514,Entire_home/apt,70,5,,,336
6623537,34666597,Weissleib,Passy,48.854182026307534,2.270281240660124,Entire_home/apt,74,3,2015-07-09,0.85,307
6739785,3175205,Diane,Passy,48.85761090797599,2.271806176274416,Entire_home/apt,90,5,2015-07-12,0.56,60
3670535,16361435,Alia,Passy,48.86965025127817,2.276853671860856,Entire_home/apt,90,1,2015-05-31,0.31,360
5912204,16951151,Faustine,Passy,48.866728235685216,2.2812171508891548,Entire_home/apt,65,3,,,123
716567,3692417,Martine,Passy,48.849857228768165,2.26644620883382,Entire_home/apt,90,4,2015-07-04,0.4,353
746611,3917721,Marie,Passy,48.85548019587252,2.276699927337156,Entire_home/apt,180,2,2015-08-16,1.02,179
3446295,4371099,Frédéric,Passy,48.85580722778175,2.283472535836671,Entire_home/apt,70,5,2015-08-09,0.35,342
8026150,35746975,Marine,Passy,48.85521854501195,2.2705888531962404,Entire_home/apt,60,1,,,7
6392014,33198901,Elodie,Passy,48.875666831508006,2.283552056289629,Entire_home/apt,41,15,,,255
4964970,25594372,Marine,Passy,48.8586008942448,2.273863530392538,Entire_home/apt,113,1,2015-07-05,0.49,335
4298387,6183566,Ariane,Passy,48.8551542097939,2.26932551993455,Entire_home/apt,72,2,2015-04-19,0.25,304
6268747,32577466,Christian,Passy,48.84712888079142,2.262594460024744,Entire_home/apt,200,5,2015-08-16,1.0,102
3108206,15800490,Clément,Passy,48.8433787468875,2.2689741056666266,Entire_home/apt,109,1,,,365
546396,2012441,Hélène,Passy,48.85558417961282,2.2858283598726947,Entire_home/apt,400,3,2015-08-31,0.24,0
47155,212393,Nina,Passy,48.84298885946335,2.2584498385637817,Entire_home/apt,120,4,2015-06-13,0.41,357
7156137,5211004,Elvina,Passy,48.84662191758528,2.263071971008152,Entire_home/apt,129,7,,,35
5389510,25494670,Anabel,Passy,48.84401006202416,2.2619649868210203,Entire_home/apt,79,2,2015-05-05,0.32,365
8076639,42664188,ByFlozzz,Passy,48.87262516264848,2.286541022060126,Entire_home/apt,60,1,,,341
5847785,29850809,,Passy,48.868268101726855,2.285278237447359,Entire_home/apt,45,1,2015-08-16,3.0,337
4735852,24044405,Noëmi,Passy,48.870423561015045,2.2921276609807126,Entire_home/apt,98,7,,,255
7661173,11961178,Manon,Passy,48.87112454276971,2.2914338000780057,Entire_home/apt,80,1,,,361
7087576,28923395,Gaelle,Passy,48.855453405246784,2.2744839569929938,Private_room,85,1,,,353
7314244,38316972,Martine,Observatoire,48.838801817333966,2.3213398444206668,Private_room,42,1,2015-08-29,11.71,79
3329789,9962539,Kévin,Observatoire,48.83083050530935,2.3219890549861457,Private_room,34,3,2015-08-15,1.57,317
8031441,34028246,Nad,Observatoire,48.83581513661399,2.323096940759473,Entire_home/apt,80,1,,,365
2383020,1621802,Tewfik,Observatoire,48.83756385759664,2.320925478226176,Entire_home/apt,99,2,2015-07-25,1.46,65
7256938,23025598,Bogena,Observatoire,48.84213466765337,2.3265127695156465,Entire_home/apt,129,6,,,338
5936580,15545563,Jean Jacques,Observatoire,48.83516915783425,2.333068919720681,Entire_home/apt,135,4,2015-08-24,1.43,66
7609472,39907834,Céline,Observatoire,48.8303941040608,2.3373216933291543,Entire_home/apt,40,1,2015-08-16,1.0,9
6990309,36649353,Pierre,Observatoire,48.83073171966839,2.3336671278001493,Entire_home/apt,77,1,2015-08-01,1.79,276
6582750,34434043,Naella,Observatoire,48.83710383851541,2.341468634996669,Entire_home/apt,40,1,2015-07-10,0.54,288
6594176,34497176,Catherine,Observatoire,48.83481014011255,2.329559021530946,Entire_home/apt,94,7,2015-08-13,1.0,316
7434418,38943188,Harmony,Observatoire,48.83223275484543,2.3168497089488405,Entire_home/apt,40,3,,,40
2740868,10005536,Géraldine,Observatoire,48.82452636112679,2.331586834202891,Entire_home/apt,80,2,2014-05-05,0.06,337
6429007,6219121,Sylvie,Observatoire,48.84143026293559,2.323974225957349,Entire_home/apt,50,14,,,62
6728922,7665544,Gopal,Observatoire,48.82743251946082,2.317037680626438,Entire_home/apt,90,3,2015-08-25,1.15,65
5318438,26692975,Hui,Observatoire,48.83610755450359,2.3189591300348984,Private_room,45,1,2015-07-08,1.04,354
4467982,789620,Charlotte,Observatoire,48.828522456228285,2.3272816877543563,Entire_home/apt,198,3,,,365
888455,4711419,Gabriel,Bourse,48.86940868351815,2.3420461387431386,Entire_home/apt,136,14,2015-08-16,0.68,177
1675606,8864150,Jm,Buttes-Montmartre,48.88403328823948,2.338245085012076,Private_room,45,2,2015-08-10,0.93,16
7618563,25027324,Arnaud,Buttes-Montmartre,48.88392948825744,2.34589122768723,Private_room,40,1,,,346
4299830,6346637,Charlotte,Buttes-Montmartre,48.88491557765994,2.360209103696832,Private_room,55,1,2014-10-22,0.28,303
7362908,38058964,Emilie,Buttes-Montmartre,48.89574744694242,2.34580867763136,Private_room,30,7,,,28
1308971,6158004,Arnaud,Buttes-Montmartre,48.89142260504319,2.3301354619074206,Private_room,35,1,,,242
2994120,1006570,Adèle & Camille,Buttes-Montmartre,48.892947915825474,2.3508149205774056,Entire_home/apt,70,2,2015-08-04,0.13,210
2331688,4904719,Adella,Buttes-Montmartre,48.88867637068599,2.341105506227699,Entire_home/apt,75,4,2015-06-01,0.51,314
2658704,4994538,Emmanuel & Sarita,Buttes-Montmartre,48.89498326153839,2.3410888406998214,Private_room,39,2,2015-07-16,2.28,149
6342919,16000879,Clément,Buttes-Montmartre,48.89357964382412,2.3406148274207563,Private_room,40,4,,,90
4369333,22681684,Lou,Buttes-Montmartre,48.90097968159032,2.335608991895556,Private_room,89,1,,,294
1883702,9803377,Sebastien,Buttes-Montmartre,48.897993501733104,2.3417714821909668,Entire_home/apt,65,1,,,101
6210478,32204229,Sabrina,Buttes-Montmartre,48.894727676087726,2.349437725167236,Entire_home/apt,40,3,2015-05-07,0.25,101
3123675,15866231,Mike,Buttes-Montmartre,48.88764173531707,2.351067767001746,Entire_home/apt,34,2,2015-08-13,3.58,246
5802792,9603290,Joanne,Buttes-Montmartre,48.89442689360561,2.3440988096213227,Entire_home/apt,100,1,2015-08-23,1.64,267
1889747,3019359,Sébastien,Buttes-Montmartre,48.88612552079447,2.3350669795658296,Private_room,65,1,2015-05-26,0.69,365
4410524,8902781,Peter,Buttes-Montmartre,48.89075384946583,2.351847420715846,Entire_home/apt,74,3,,,365
1353581,6953311,Camille,Buttes-Montmartre,48.88527711109454,2.346239526212593,Entire_home/apt,70,2,2015-08-19,1.21,348
220276,1141263,Suzanne,Buttes-Montmartre,48.88365912771901,2.344707715002831,Entire_home/apt,80,6,2015-04-26,0.28,361
7619146,39697922,Aurore,Buttes-Montmartre,48.88374953819103,2.3360404271289714,Entire_home/apt,65,2,2015-08-16,1.0,309
547346,2636196,Isabelle,Buttes-Montmartre,48.88865100714876,2.347836037552803,Entire_home/apt,150,1,2015-07-30,1.02,332
7374205,819543,Manon,Buttes-Montmartre,48.8850452922245,2.3491491921868874,Entire_home/apt,42,4,2015-08-11,1.0,28
3724248,19025617,Dieta,Buttes-Montmartre,48.89159293452831,2.361799740624872,Entire_home/apt,80,2,2015-08-29,4.44,98
959911,5196476,Veronica,Buttes-Montmartre,48.88504323301653,2.352905417539155,Entire_home/apt,110,1,2015-07-31,4.42,95
1875653,8914643,Bernard,Buttes-Montmartre,48.883042865531614,2.3395431954761,Entire_home/apt,130,3,2015-07-03,0.45,301
4472555,22442921,Fanch,Buttes-Montmartre,48.887500306577365,2.35302917490844,Entire_home/apt,45,7,2015-05-26,1.24,280
3581304,6717671,Louise,Buttes-Montmartre,48.891280745996895,2.3578010586486298,Entire_home/apt,75,1,2015-08-14,1.0,365
7399119,38767435,Anaïs,Buttes-Montmartre,48.88785184239061,2.3528531211214934,Entire_home/apt,45,1,2015-08-18,1.0,18
4699519,24293530,Mathis,Buttes-Montmartre,48.88903271156788,2.352709396663917,Entire_home/apt,60,2,,,35
1764468,3846816,Sarah,Buttes-Montmartre,48.88739316486468,2.3531209260991366,Entire_home/apt,39,2,2015-05-25,0.96,245
1485235,7109535,Eric,Buttes-Montmartre,48.88812439645621,2.3495770549019985,Entire_home/apt,65,2,2015-06-21,1.4,350
533951,2615334,,Buttes-Montmartre,48.88586715378237,2.3469749399015365,Entire_home/apt,120,5,2012-11-12,0.19,305
7606194,36706604,Greig,Buttes-Montmartre,48.89289683182641,2.3495708398081607,Entire_home/apt,60,3,,,87
6031025,4517352,Bérénice,Buttes-Montmartre,48.88717787113034,2.3557725299765644,Entire_home/apt,42,2,,,114
5902814,30657704,Ase,Buttes-Montmartre,48.89466204915598,2.340804174077628,Entire_home/apt,60,5,2015-07-02,0.47,156
7084653,20791420,Elisa,Buttes-Montmartre,48.893924294225314,2.345588707487513,Private_room,46,1,,,244
3811208,19308314,,Buttes-Montmartre,48.885575574218215,2.3624197504778106,Entire_home/apt,50,10,2014-11-07,0.1,287
2041851,9751829,Blaise,Buttes-Montmartre,48.88550210720745,2.326807797623717,Entire_home/apt,59,4,2015-07-26,2.51,300
